track_name,artist_name,release_date,danceability,energy,valence,tempo,loudness,acousticness,popularity
Bad Boy (with Young Thug),Juice WRLD,2021-01-15,0.6970000000000001,0.674,0.198,81.535,-6.3260000000000005,0.00215,80
Broken,Lund,2020-04-17,0.83,0.583,0.146,134.0,-2.052,0.0563,76
Hold Me Like You Used To,Zoe Wees,2021-05-21,0.573,0.59,0.177,124.958,-6.308,0.528,72
If You Want Love,NF,2017-10-06,0.551,0.386,0.245,116.409,-10.22,0.659,77
Love,Keyshia Cole,2005-01-01,0.688,0.519,0.318,116.714,-4.285,0.064,74
Walked Through Hell,Anson Seabra,2020-11-20,0.508,0.4039999999999999,0.129,81.71300000000001,-11.092,0.664,75
lovely (with Khalid),Billie Eilish,2018-04-19,0.351,0.296,0.12,115.284,-10.109,0.934,88
Worth It,YK Osiris,2019-02-08,0.764,0.528,0.422,123.936,-4.082,0.4679999999999999,63
Too Good At Goodbyes,Sam Smith,2017-11-03,0.6809999999999999,0.372,0.476,91.873,-8.237,0.64,80
Make You Mine - Acoustic,PUBLIC,2019-08-09,0.721,0.389,0.465,98.003,-8.558,0.755,63
In My Head,Peter Manos,2018-05-24,0.499,0.181,0.0747,111.956,-15.359000000000002,0.745,67
Payphone,Maroon 5,2012-01-01,0.743,0.752,0.545,110.015,-4.813,0.0188,81
Breathe,Years & Years,2014-01-01,0.746,0.486,0.417,92.057,-7.004,0.222,67
Tonight You Belong To Me,Eddie Vedder,2011-01-01,0.703,0.157,0.5670000000000001,92.608,-11.1,0.991,40
Sick and Tired,iann dior,2020-04-17,0.747,0.495,0.489,145.095,-8.584,0.151,66
Hey There Delilah,Plain White T's,2005-01-01,0.6559999999999999,0.291,0.298,103.971,-10.572,0.872,80
Blackout,Freya Ridings,2019-07-19,0.324,0.176,0.182,139.793,-8.752,0.848,54
Ribs,Lorde,2013-09-27,0.511,0.472,0.0399,127.978,-9.277,0.534,65
When You Love Someone,James TW,2019-04-26,0.6809999999999999,0.4529999999999999,0.348,125.772,-6.09,0.263,78
You Are The Reason,Calum Scott,2018-03-09,0.3289999999999999,0.235,0.22,171.00599999999997,-7.699,0.918,82
Outnumbered,Dermot Kennedy,2019-06-13,0.614,0.684,0.258,156.85,-5.79,0.247,70
All That Matters,Justin Bieber,2014-05-13,0.696,0.513,0.144,129.859,-5.567,0.0050799999999999,56
Let It Go,James Bay,2015-03-20,0.536,0.311,0.246,147.486,-10.396,0.82,73
Pretty Girl,Clairo,2017-08-04,0.93,0.611,0.695,112.127,-4.406000000000001,0.593,78
Josslyn,Olivia O'Brien,2020-02-07,0.331,0.769,0.376,83.061,-4.5,0.0121,15
Falling,Harry Styles,2019-12-13,0.5670000000000001,0.267,0.0592,110.011,-6.502000000000001,0.8390000000000001,85
All You Had To Do Was Stay,Taylor Swift,2014-01-01,0.602,0.735,0.472,96.969,-5.778,0.00196,60
me & ur ghost,blackbear,2020-01-16,0.755,0.631,0.8809999999999999,100.026,-6.127999999999999,0.0638,3
scared,Jeremy Zucker,2019-05-03,0.583,0.075,0.347,108.418,-15.843,0.933,69
Bruises,Lewis Capaldi,2019-05-17,0.736,0.308,0.361,111.202,-7.83,0.946,82
You & Jennifer,bülow,2018-06-08,0.752,0.698,0.347,132.058,-6.53,0.52,68
i love you,Billie Eilish,2019-03-29,0.421,0.131,0.12,137.446,-18.435,0.952,81
Time,NF,2019-07-26,0.677,0.688,0.198,98.049,-4.058,0.138,73
the remedy for a broken heart (why am I so in love),XXXTENTACION,2018-03-16,0.6990000000000001,0.304,0.271,119.705,-11.192,0.779,82
Poblado,Crissin,2020-12-11,0.894,0.7090000000000001,0.462,93.048,-7.478,0.00914,87
EL MAKINON,KAROL G,2021-03-26,0.635,0.706,0.4429999999999999,88.863,-3.224,0.256,91
Trakatá,Ptazeta,2021-03-11,0.906,0.626,0.561,93.03,-5.5329999999999995,0.127,71
Sal y Perrea,Sech,2021-04-15,0.7859999999999999,0.899,0.813,90.025,-0.515,0.192,86
512,Mora,2021-02-05,0.818,0.6729999999999999,0.695,87.961,-7.542000000000001,0.348,87
Ram Pam Pam,Natti Natasha,2021-04-20,0.908,0.813,0.924,97.018,-2.7489999999999997,0.305,84
Subete,Lary Over,2018-09-06,0.89,0.862,0.741,115.999,-2.116,0.598,65
Fiel,Los Legendarios,2021-02-04,0.8490000000000001,0.701,0.505,98.005,-4.407,0.407,95
#BrooklynBloodPop!,SyKo,2020-07-27,0.691,0.8140000000000001,0.509,132.012,-3.788,0.0164,82
L-Gante Rkt,Papu DJ,2020-10-06,0.8320000000000001,0.652,0.5589999999999999,176.013,-4.95,0.359,62
El Taxi,Pitbull,2015-07-17,0.8690000000000001,0.691,0.875,95.019,-6.872000000000001,0.12,63
Pareja Del Año,Sebastian Yatra,2021-04-16,0.715,0.622,0.8079999999999999,80.015,-5.102,0.163,94
Prende la Compu y Pone la Música Famosa por Su Bum Bum,DJ Bryanflow,2021-04-23,0.836,0.7390000000000001,0.83,82.014,-5.891,0.0299,54
Watermelon Sugar X Seaside,Vazer,2021-05-13,0.471,0.716,0.922,126.717,-10.806,0.321,61
Parari Tecno,Parari,2021-03-15,0.902,0.482,0.657,124.991,-12.531,0.0216,54
Touch It,Busta Rhymes,2006-01-01,0.6579999999999999,0.551,0.442,138.335,-6.62,0.0043,67
Mírame - Remix,Nio Garcia,2020-07-24,0.7390000000000001,0.8320000000000001,0.7759999999999999,176.04,-3.244,0.119,63
2/Catorce,Rauw Alejandro,2021-02-14,0.54,0.455,0.432,83.876,-5.9879999999999995,0.675,89
Am,Nio Garcia,2021-01-28,0.83,0.517,0.616,171.959,-6.416,0.3989999999999999,93
Toy Buenisimo,Jensi Jenno,2021-04-22,0.848,0.682,0.89,110.036,-6.506,0.0248,61
Sigue Bailandome,Yannc,2018-10-19,0.799,0.69,0.682,106.034,-7.252000000000001,0.282,74
Chivirika,El Villanord,2021-03-12,0.8640000000000001,0.736,0.6809999999999999,97.941,-4.895,0.45,73
Las Nenas (feat. La Duraca),Natti Natasha,2021-03-04,0.775,0.847,0.8059999999999999,104.817,-4.602,0.143,81
Comerte Toda,Nene Malo,2013-12-13,0.899,0.926,0.906,101.027,-1.109,0.18,63
Promiscuous Motive,Josiane Lessard,2021-04-18,0.789,0.7959999999999999,0.7140000000000001,114.329,-10.96,0.0317,65
Alo Michael - rico rico rico rico,Los Dioses Del Ritmo,2020-05-30,0.853,0.667,0.919,115.992,-10.255999999999998,0.265,39
Ay Rico Rico Rico - Tik Tok Mix,Dj πrata,2021-02-11,0.654,0.867,0.861,115.508,-4.814,0.1669999999999999,51
The Less I Know the Sexy Back,PhoMeme,2020-02-05,0.706,0.523,0.716,116.942,-9.52,0.149,20
Axel F - Radio Edit,Crazy Frog,2005-01-01,0.862,0.905,0.76,138.059,-3.301,0.27,47
"Ajena (with Myke Towers, Dylan Fuentes)",Dayme y El High,2019-04-16,0.701,0.604,0.718,195.801,-5.381,0.271,74
"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",Wisin,2020-01-24,0.833,0.858,0.675,91.967,-3.283,0.0696,81
Reloj,Rauw Alejandro,2020-10-22,0.823,0.537,0.615,175.946,-2.639,0.176,84
Coolant,Farruko,2018-08-10,0.8270000000000001,0.85,0.961,168.012,-4.836,0.192,67
911,Sech,2021-02-05,0.795,0.655,0.7440000000000001,93.029,-3.815,0.076,88
ニッポン笑顔百景,Momokurotei Ichimon,2012-09-05,0.492,0.969,0.6759999999999999,160.035,-4.553,0.00307,67
Ponle,Rvssian,2018-09-06,0.857,0.772,0.589,94.03,-4.737,0.188,72
Lento,Julieta Venegas,2003-11-18,0.762,0.745,0.804,143.965,-7.426,0.2019999999999999,72
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,2019-09-06,0.743,0.7090000000000001,0.831,170.00099999999998,-3.922,0.0451,74
Travesuras,Flow La Movie,2020-11-05,0.7559999999999999,0.83,0.422,175.96099999999998,-5.287999999999999,0.182,72
EL Diablo,EL Fresh,2020-01-25,0.747,0.73,0.825,160.457,-4.527,0.0521,38
Como a Rata (feat. El Chusco),Maikitol,2017-01-06,0.885,0.564,0.8440000000000001,95.007,-4.409,0.148,54
El Peludo,Los Farandulay,2019-07-05,0.7240000000000001,0.679,0.905,173.965,-4.551,0.174,50
Si Se Da - Remix,Myke Towers,2019-08-02,0.8170000000000001,0.672,0.774,93.999,-5.612,0.441,77
Hay Que Bueno,KD One,2019-12-26,0.901,0.8079999999999999,0.898,123.995,-3.233,0.244,64
Tokyo,Leat'eq,2018-05-07,0.743,0.879,0.636,101.966,-2.717,0.0725,64
Needed Me TikTok - Remix,Eduardo Luzquiños,2021-02-04,0.4639999999999999,0.76,0.705,181.83900000000003,-6.3,0.00659,26
Wacha Al Piso (Remix),El Nikko DJ,2021-02-12,0.862,0.735,0.278,100.052,-6.64,0.129,54
Dracukeo,Kidd Keo,2018-08-20,0.866,0.603,0.315,129.892,-6.072,0.32,66
El Moñoñon,Robert Vargas,1995-07-20,0.705,0.617,0.917,79.195,-10.921,0.0922,43
YRN - Remix,EZRA,2021-01-22,0.8079999999999999,0.782,0.634,126.026,-8.505,0.0241,66
Ropa Cara,Camilo,2021-01-18,0.813,0.526,0.608,170.002,-4.787,0.105,78
Va Va Vroom Vroom - Remix,Eduardo Luzquiños,2021-01-08,0.868,0.3289999999999999,0.928,103.02,-8.566,0.2339999999999999,62
Bandido,Myke Towers,2020-12-10,0.713,0.617,0.682,168.021,-4.637,0.122,91
Pum Chulita Sexy (Una Loca en el Tubo),DJ Bryanflow,2021-01-12,0.773,0.898,0.79,80.01899999999999,-4.521,0.174,53
Perreo Pesau',Rauw Alejandro,2020-11-13,0.732,0.679,0.4429999999999999,171.887,-3.068,0.195,75
No Te Enamores - Remix,Milly,2020-11-20,0.8240000000000001,0.8370000000000001,0.58,100.021,-4.603,0.573,85
Copines,Aya Nakamura,2018-11-02,0.701,0.787,0.904,180.02700000000002,-3.941,0.27,79
Buss It,Erica Banks,2020-05-15,0.956,0.502,0.795,110.003,-5.995,0.0593,67
Bad boy,Marwa Loud,2018-03-09,0.7959999999999999,0.496,0.716,97.988,-8.165,0.431,74
"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,2020-11-27,0.65,0.655,0.735,94.059,-3.71,0.25,79
BICHOTA,KAROL G,2020-10-23,0.863,0.6659999999999999,0.838,163.908,-4.158,0.212,85
Candela,Super Yei,2020-04-20,0.746,0.851,0.838,169.967,-3.742,0.16,68
Hecha Pa' Mi,Boza,2020-07-31,0.725,0.7559999999999999,0.828,100.07,-5.013,0.362,89
Perra,Elilluminari,2018-03-04,0.926,0.733,0.5710000000000001,100.001,-5.039,0.0451,57
Good Looking,Don Omar,2010-01-01,0.629,0.88,0.757,93.013,-6.695,0.00879,63
A Pimp Named Slickback,Lakim,2019-09-06,0.679,0.852,0.7659999999999999,140.02200000000002,-3.695,0.257,61
Imitadora (Slowed + Reverb),Japanic,2020-09-21,0.5720000000000001,0.608,0.411,111.942,-10.325,0.351,6
Rechazame,Prince Royce,2010-01-01,0.73,0.867,0.929,130.02,-1.946,0.0749,71
La Banda - F. Physical Club Mix,F. Physical,2011-01-01,0.878,0.763,0.508,126.004,-7.585,0.0342,25
Little Dark Age,MGMT,2018-02-09,0.705,0.7120000000000001,0.62,97.512,-6.156000000000001,0.0102,80
Si Me Tomo Una Cerveza,Migrantes,2020-11-07,0.72,0.613,0.857,84.97399999999999,-6.899,0.185,78
El Aguacate Es Potasio (La Sicopata),Hey Santana,2020-10-22,0.8540000000000001,0.795,0.742,120.037,-7.843,0.127,2
El Pepe,Chumino,2020-10-20,0.7759999999999999,0.8270000000000001,0.937,132.047,-6.874,0.00993,42
Relación - Remix,Sech,2020-09-04,0.7929999999999999,0.7709999999999999,0.835,171.94299999999998,-3.417,0.0337,83
Parce (feat. Justin Quiles),Maluma,2020-08-21,0.691,0.7390000000000001,0.884,83.897,-3.09,0.422,82
La Tóxica,Farruko,2020-07-24,0.659,0.701,0.623,91.97,-4.107,0.0882,81
Entre Tú y Yo,Chema Rivas,2020-02-13,0.8540000000000001,0.669,0.484,120.023,-5.206,0.288,16
Arabe (feat. Many Malon & Jose Victoria),Kiubbah Malon,2017-02-17,0.928,0.5329999999999999,0.249,128.076,-8.18,0.285,54
Anoche Comi Pescao,Dj Raulito,2020-10-13,0.856,0.94,0.7979999999999999,99.988,-3.488,0.108,44
Vamonos,Adso Alejandro,2020-08-23,0.853,0.8440000000000001,0.622,112.963,-2.994,0.0552,36
Te Vi,Piso 21,2018-12-14,0.877,0.777,0.706,102.02,-4.246,0.0446,77
Se Te Nota (with Guaynaa),Lele Pons,2020-09-02,0.905,0.6859999999999999,0.963,103.013,-3.1519999999999997,0.0907,80
Super Freak,Rick James,1981-04-07,0.838,0.794,0.962,132.446,-8.245,0.22,73
Feel Me,Rich Music LTD,2019-10-11,0.769,0.747,0.807,81.03399999999999,-4.56,0.12,69
Vida de Rico,Camilo,2020-09-21,0.8240000000000001,0.457,0.95,87.977,-5.428,0.1669999999999999,81
Pegao / Me Miro y La Mire (TikTok Hit),Omega,2020-05-20,0.945,0.521,0.861,120.031,-5.0280000000000005,0.105,67
Trap Pea,El Alfa,2020-08-20,0.969,0.889,0.626,117.009,-2.0,0.0083,63
La Jeepeta - Remix,Nio Garcia,2020-04-24,0.815,0.715,0.7859999999999999,176.007,-4.65,0.3,78
4K,El Alfa,2020-03-12,0.925,0.9,0.804,120.031,-4.361000000000001,0.357,72
Que Me Deje Coja Si No Next,Dj Peligro,2020-09-02,0.5760000000000001,0.762,0.7559999999999999,175.831,-5.3420000000000005,0.386,3
Toco Toco To,Dixson Waz,2018-09-22,0.8759999999999999,0.898,0.962,116.035,-3.093,0.0825,32
Flexin',Lit Killah,2020-06-11,0.84,0.488,0.85,97.984,-6.156000000000001,0.191,69
Ay Mi Pendejo,La Nevula23 Productor,2020-03-08,0.8809999999999999,0.921,0.951,132.04399999999998,-3.691,0.0949,50
Omae Wa Mou - Tiny Little Adiantum Remix,deadman 死人,2020-02-21,0.7390000000000001,0.6409999999999999,0.713,93.007,-12.376,0.267,0
Trap Anthem,MC Virgins,2020-02-25,0.818,0.82,0.737,160.005,-5.531000000000001,0.106,73
JoJo Pose,Apollo Fresh,2020-01-13,0.787,0.525,0.366,133.997,-9.23,0.0476,0
unravel,TK from Ling tosite sigure,2014-08-27,0.508,0.889,0.332,135.014,-2.755,0.0495,17
Sasuke,Lil Uzi Vert,2020-04-24,0.8590000000000001,0.477,0.153,145.97899999999998,-6.1160000000000005,0.00414,57
Scary Garry,Kaito Shoma,2021-01-04,0.812,0.974,0.064,153.97899999999998,-2.327,0.695,72
Sundress,MC Virgins,2021-03-26,0.87,0.645,0.7390000000000001,122.975,-7.832999999999999,0.238,63
ポラリス,BLUE ENCOUNT,2019-11-16,0.517,0.939,0.564,94.96,-2.546,0.0022199999999999,14
DEPARTURE,MOL$,2020-09-18,0.7490000000000001,0.908,0.69,177.975,-4.103,0.156,48
FLY HIGH!!,BURNOUT SYNDROMES,2016-11-29,0.4679999999999999,0.961,0.354,94.646,-1.4340000000000002,0.0133,67
Hatchback,Cochise,2019-09-23,0.7340000000000001,0.693,0.332,78.005,-6.227,0.0232,0
"Gurenge (From ""Demon Slayer: Kimetsu no Yaiba"")",Akano,2019-05-10,0.6559999999999999,0.654,0.612,135.04399999999998,-7.031000000000001,0.0276,68
TOO COLD - Future Funk Mix,MOL$,2021-05-07,0.5479999999999999,0.785,0.537,119.84,-6.023,0.00342,47
Anime Thighs,MC Virgins,2019-10-06,0.83,0.299,0.5329999999999999,93.1,-17.113,0.1689999999999999,71
Tokyo Ghoul,Lil Boom,2019-01-28,0.5539999999999999,0.319,0.654,75.438,-18.789,0.132,34
Sailor Moon,lilbootycall,2017-10-16,0.7,0.377,0.181,130.003,-15.07,0.0959,56
Departure!,Masatoshi Ono,2013-09-18,0.36,0.93,0.483,159.983,-4.748,0.00765,67
butterfly,Ekoh,2021-05-14,0.752,0.723,0.498,103.543,-6.502000000000001,0.0445,57
Ghost Boy,Jacob Tillberg,2021-01-15,0.792,0.634,0.322,99.989,-6.566,0.245,61
Don't Look Down,jeonghyeon,2021-05-07,0.472,0.908,0.221,127.992,-3.089,0.0218,44
Flamingo,Kero Kero Bonito,2014-09-23,0.7879999999999999,0.49,0.79,177.865,-6.287000000000001,0.313,62
T-Shirt,Sadfriendd,2021-05-28,0.792,0.445,0.266,94.032,-6.774,0.00114,28
Jump,Silent Child,2021-04-02,0.547,0.5770000000000001,0.291,133.734,-6.9879999999999995,0.1119999999999999,52
Afraid,Avi,2021-01-15,0.579,0.675,0.487,156.153,-7.482,0.412,32
OI OI OI Bakugou,La Memerano,2020-05-18,0.846,0.396,0.503,124.161,-10.153,0.0475,59
Chika Dance,AnimeHub,2019-10-30,0.715,0.773,0.172,178.035,-11.806,0.0395,66
RICK BOOTS,KILLY,2021-05-21,0.787,0.622,0.51,142.002,-5.765,0.0227,53
インフェルノ,Mrs. GREEN APPLE,2019-07-18,0.529,0.931,0.695,92.466,-1.538,0.00955,69
MOONWALK (feat. Yung Bans),KILLY,2021-05-28,0.8440000000000001,0.495,0.462,153.08100000000002,-6.347,0.0545,53
Boyfriend,papichuloteej,2021-04-22,0.752,0.556,0.485,140.019,-9.398,0.235,40
Guren No Yumiya,Linked Horizon,2013-12-09,0.325,0.99,0.0841,180.677,-3.884,0.0689,0
Genesis,Jack & James,2021-05-21,0.639,0.868,0.123,128.096,-5.6129999999999995,0.0159,48
Anime World,SahBabii,2018-08-29,0.738,0.489,0.422,81.04899999999999,-8.911,0.342,53
Pablo & Blanco,Dave East,2021-05-21,0.848,0.6890000000000001,0.942,111.814,-5.394,0.431,50
Control (feat. FUTURISTIC),Justina Valentine,2021-05-07,0.7979999999999999,0.669,0.7,87.552,-6.122999999999999,0.373,46
the WORLD,Nightmare,2006-10-18,0.494,0.938,0.8220000000000001,95.049,-2.359,0.000474,63
ABC (feat. DJ Chose & LightSkinKeisha),thmpsn,2021-05-21,0.823,0.8079999999999999,0.648,153.982,-4.906000000000001,0.185,41
FIGHT!,Aests,2019-09-03,0.7859999999999999,0.8059999999999999,0.561,119.911,-5.4110000000000005,0.186,66
冬のはなし,ギヴン,2019-09-18,0.445,0.974,0.414,134.969,-1.455,0.000826,67
Potential,Ill Snek,2021-04-16,0.728,0.527,0.685,88.986,-10.809,0.0976,43
All Right,metr,2021-03-26,0.71,0.748,0.331,130.00799999999998,-9.308,0.00853,49
TWO CENTS,YSB Eli,2021-06-04,0.89,0.758,0.665,100.027,-6.57,0.0344,0
Deal with the devil,Tia,2017-08-23,0.492,0.939,0.693,141.942,-1.596,0.0232,66
Signs of Gemini,Prince of Falls,2019-08-15,0.775,0.417,0.713,115.998,-9.429,0.122,48
Cowboy Bebop Rap,Daddyphatsnaps,2019-07-27,0.679,0.684,0.486,134.827,-10.412,0.00613,51
My Ordinary Life,The Living Tombstone,2017-11-23,0.648,0.8270000000000001,0.598,176.005,-4.78,0.00533,83
CLAP,Sadfriendd,2021-05-21,0.94,0.337,0.5579999999999999,100.07,-10.813,0.0236,42
フィクション,sumika,2019-03-13,0.6579999999999999,0.94,0.6940000000000001,122.992,-2.427,0.144,65
Dead Or Alive,Stileto,2021-03-26,0.6920000000000001,0.435,0.643,128.262,-6.768,0.33,49
Limo Boys,XANAKIN SKYWOK,2021-05-07,0.731,0.467,0.608,98.965,-10.743,0.397,50
Rey Mysterio,Anoyd,2021-05-11,0.695,0.521,0.357,103.632,-8.212,0.0461,47
Dream lantern,RADWIMPS,2016-08-24,0.206,0.871,0.125,175.6,-5.751,0.0316,65
No Smoke,Blaine,2021-05-07,0.713,0.53,0.341,77.512,-6.872000000000001,0.0469,43
Togenkyo To Taxi,Mega Shinnosuke,2019-06-05,0.6779999999999999,0.8079999999999999,0.887,125.976,-6.04,0.0152,52
Judgement,Kensuke Ushio,2018-01-10,0.529,0.887,0.321,129.991,-9.64,0.268,56
Cookie Crumbles,Phay,2021-05-14,0.652,0.363,0.423,91.131,-14.039,0.833,36
PYRO - Extended Mix,Chester Young,2019-10-07,0.737,0.97,0.3379999999999999,125.982,-2.01,0.0433,51
Large Amounts,Kali Cass,2021-05-21,0.947,0.687,0.5479999999999999,119.964,-8.166,0.291,33
Sakura Kiss,Selphius,2019-12-06,0.613,0.67,0.804,166.139,-5.862,0.0124,39
discord shawty,reptilelegit,2021-04-06,0.7709999999999999,0.392,0.121,144.001,-12.189,0.181,41
ヒカリアレ,BURNOUT SYNDROMES,2016-11-29,0.32,0.939,0.348,178.09599999999998,-1.74,0.0112,60
GOKU,Jaden,2018-10-05,0.471,0.887,0.268,139.999,-2.445,0.195,58
Bakugo!,Kamil,2018-10-15,0.899,0.535,0.183,145.02,-6.422999999999999,7.74e-05,64
TEN FOLD,MOL$,2021-02-26,0.6759999999999999,0.743,0.672,200.061,-8.177999999999999,0.0419,54
life hack,Vaundy,2020-03-23,0.711,0.664,0.782,90.979,-5.662000000000001,0.0213,23
Miku,Anamanaguchi,2016-05-24,0.718,0.715,0.557,127.951,-5.981,0.266,67
愛して 愛して 愛して,Kikuo,2013-09-11,0.605,0.8420000000000001,0.35,115.008,-4.747,0.0862,73
Falling Again,KLANG,2019-09-06,0.341,0.424,0.09,79.889,-6.224,0.657,6
Smells Blood,Kensuke Ushio,2018-01-10,0.6409999999999999,0.598,0.161,109.999,-8.485,0.000586,58
夜に駆ける,YOASOBI,2019-12-15,0.67,0.8740000000000001,0.789,130.041,-5.221,0.00231,77
Goes Like (Do Do Do),Eva Grace,2020-08-14,0.852,0.555,0.465,123.995,-10.437,0.16,18
Pop Style - Jack Daily Remix,Jack Daily,2020-04-01,0.7490000000000001,0.392,0.134,109.986,-8.801,0.0363,65
Jalepeño,Noble Lyfe,2021-02-09,0.7609999999999999,0.597,0.645,95.895,-8.92,0.231,32
Kokoronashi,Rio,2015-06-10,0.617,0.7140000000000001,0.418,83.95700000000001,-6.763,0.155,45
Money Say,Rob V,2021-03-05,0.8079999999999999,0.5870000000000001,0.613,145.066,-7.474,0.121,25
Fukashigi no Carte - Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Shayne Orok,2018-11-20,0.631,0.455,0.747,96.005,-7.221,0.6970000000000001,66
狂想レクイエム,ヒソカ(CV:浪川大輔),2012-03-21,0.518,0.7140000000000001,0.7120000000000001,175.042,-6.482,0.0752,52
ハルジオン,YOASOBI,2020-05-11,0.6859999999999999,0.902,0.901,130.02,-2.657,0.0591,69
Stranger,Mars Wagon,2021-03-19,0.158,0.667,0.622,154.783,-10.282,0.00588,21
crossing field,LiSA,2013-10-30,0.447,0.983,0.317,179.072,-2.281,0.0157,72
奇術師のバイレ,Yoshihisa Hirano,2012-01-25,0.7340000000000001,0.7240000000000001,0.85,116.982,-11.339,0.679,57
シルエット,KANA-BOON,2015-01-21,0.436,0.934,0.3829999999999999,91.488,-2.685,1.05e-05,74
緋に燃える瞳,クラピカ(CV:沢城みゆき),2013-09-18,0.537,0.706,0.2269999999999999,143.965,-5.511,0.0968,46
Jazz Hands,XANAKIN SKYWOK,2021-03-05,0.7490000000000001,0.8490000000000001,0.777,107.519,-6.045,0.15,58
Conflicted,Kitt Wakeley,2021-02-12,0.428,0.863,0.176,109.987,-6.105,0.0697,37
Cheating is a crime,たかやん,2020-04-25,0.8909999999999999,0.598,0.392,123.911,-4.6419999999999995,0.062,65
Say So - Japanese Version,Rainych,2020-03-31,0.732,0.6679999999999999,0.705,111.003,-6.768,0.775,66
GOLDEN WIND!,MOL$,2020-09-18,0.6559999999999999,0.8270000000000001,0.496,134.03799999999998,-5.315,0.222,56
E-GIRLS ARE RUINING MY LIFE!,CORPSE,2020-09-25,0.614,0.937,0.386,84.98,-7.443,0.00161,80
"My War (From ""Attack on Titan"")",Miura Jam,2020-12-30,0.434,0.957,0.4629999999999999,144.167,-4.772,0.0188,63
Kiss,imy2,2021-05-14,0.6920000000000001,0.78,0.804,93.987,-4.197,0.113,30
真夜中のドア~Stay With Me~,Ms.OOJA,2020-08-26,0.6579999999999999,0.818,0.4379999999999999,108.013,-4.279,0.2339999999999999,45
カワキヲアメク,美波,2019-01-30,0.541,0.846,0.524,129.138,-2.7289999999999996,0.0122,73
YELLOW,Yoh kamiyama,2019-04-03,0.7859999999999999,0.7190000000000001,0.6859999999999999,117.981,-4.77,0.0144,64
mememe,bbno$,2020-10-09,0.975,0.387,0.589,112.06,-10.892,0.0518,62
Bunny Girl,1nonly,2020-08-20,0.77,0.659,0.504,94.955,-8.322000000000001,0.283,70
Lost Umbrella,稲葉曇,2019-11-17,0.721,0.918,0.965,137.03,-3.347,0.0408,73
Bumpin',MC Virgins,2021-01-15,0.752,0.906,0.53,107.529,-4.426,0.106,63
Hai Domo,Venti,2021-01-01,0.607,0.907,0.8809999999999999,72.002,-4.681,0.187,64
Tokyo,Leat'eq,2018-05-07,0.743,0.879,0.636,101.968,-2.717,0.0725,73
Tie Me Down (with Elley Duhé),Gryffin,2018-08-03,0.5479999999999999,0.8390000000000001,0.314,98.932,-2.371,0.135,73
Ever After,Bonnie Bailey,2018-05-11,0.774,0.8,0.902,113.994,-6.504,0.259,51
Twerkoholic,B. Smyth,2014-01-01,0.6829999999999999,0.547,0.102,131.868,-7.093,0.152,46
Drilla,Mo2crazee,2020-03-19,0.903,0.419,0.134,119.979,-10.277,0.23,57
Let Me Blow Ya Mind,Eve,2001-01-01,0.908,0.557,0.897,90.03200000000001,-4.243,0.242,73
Booty Wurk (One Cheek At a Time) (feat. Joey Galaxy),T-Pain,2011-07-08,0.782,0.6759999999999999,0.878,158.162,-6.144,0.0078599999999999,38
I Get Crazy (feat. Lil Wayne),Nicki Minaj,2021-05-14,0.7959999999999999,0.807,0.532,99.614,-5.524,0.0836,66
Low (feat. T-Pain),Flo Rida,2008-03-17,0.918,0.609,0.304,128.00799999999998,-5.64,0.0928,81
Love You Different (feat. BEAM),Justin Bieber,2021-03-19,0.759,0.584,0.374,127.138,-6.655,0.0652,71
deja vu,Olivia Rodrigo,2021-05-21,0.442,0.612,0.178,180.917,-7.222,0.584,91
For Me,Amaru Cloud,2021-05-21,0.846,0.63,0.962,145.083,-6.672000000000001,0.521,40
